Repeat, dataset, non-iid-strategy, normalize, sample_size, B, C, E, beta1, beta2, eta, max_rounds, mu, name, opt_name, sparsity, tau, embedding_dim, hidden_units, loss, metrics, name, lr, enable_gpu, num_containers, num_gpu, central_train$$test_accuracy, best_metric$$test_binary_accuracy, total_time, total_rounds, server_send, server_receive, time_detail
1, celeba, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.01, True, 80, 8, NA(NA), 0.70325(0.00000), 150.91667(0.00000), 100.00000(0.00000), 334.44249(0.00000), 49.94860(0.00000), 0.11609(0.00000), 0.41100(0.00000), 0.95688(0.00000), 0.31692(0.00000), 0.14661(0.00000), 0.73937(0.00000), 0.39398(0.00000), 0.04319(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.003, True, 40, 2, NA(NA), 0.04013(0.00000), 61.25000(0.00000), 100.00000(0.00000), 73.52748(0.00000), 6.11018(0.00000), 0.05364(0.00000), 2.14885(0.00000), 0.02495(0.00000), 0.05240(0.00000), 0.07755(0.00000), 0.28648(0.00000), 0.06957(0.00000), 0.01854(0.00000)
1, shakespeare, natural, False, 600, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0003, True, 10, 2, NA(NA), 0.18844(0.00000), 164.66667(0.00000), 100.00000(0.00000), 24.97842(0.00000), 33.71146(0.00000), 0.00980(0.00000), 0.32945(0.00000), 0.00718(0.00000), 0.05687(0.00000), 0.00589(0.00000), 0.48573(0.00000), 0.00307(0.00000), 0.00260(0.00000)
1, femnist, natural, True, None, 64, 1.0, 100, 0.9, 0.99, 1.0, 1, 0.01, LocalCentral, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.009, True, 10, 1, 0.85955(0.00000), 0.03779(0.00000), 77.90000(0.00000), 1.00000(0.00000), 0.40476(0.00000), 0.54801(0.00000), 0.01220(0.00000), 23.18531(0.00000), 0.01271(0.00000), 0.01739(0.00000), 0.04533(0.00000), 0.13274(0.00000), 0.00649(0.00000), 0.00917(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.005, True, 40, 2, NA(NA), 0.04527(0.00000), 61.90000(0.00000), 100.00000(0.00000), 73.51534(0.00000), 6.10742(0.00000), 0.05349(0.00000), 2.13912(0.00000), 0.02610(0.00000), 0.05126(0.00000), 0.07536(0.00000), 0.29051(0.00000), 0.07208(0.00000), 0.01894(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.007, True, 40, 2, NA(NA), 0.03982(0.00000), 61.45000(0.00000), 100.00000(0.00000), 73.51450(0.00000), 6.10711(0.00000), 0.05385(0.00000), 2.15529(0.00000), 0.02669(0.00000), 0.05477(0.00000), 0.07578(0.00000), 0.29067(0.00000), 0.07115(0.00000), 0.01960(0.00000)
1, celeba, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.03, True, 80, 8, NA(NA), 0.85121(0.00000), 151.66667(0.00000), 100.00000(0.00000), 334.44365(0.00000), 49.94684(0.00000), 0.11916(0.00000), 0.41222(0.00000), 0.96741(0.00000), 0.30025(0.00000), 0.14539(0.00000), 0.74308(0.00000), 0.39580(0.00000), 0.04422(0.00000)
1, shakespeare, natural, False, 600, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0005, True, 10, 2, NA(NA), 0.18705(0.00000), 165.11667(0.00000), 100.00000(0.00000), 24.97851(0.00000), 33.71170(0.00000), 0.01013(0.00000), 0.33002(0.00000), 0.00715(0.00000), 0.05532(0.00000), 0.00601(0.00000), 0.48734(0.00000), 0.00307(0.00000), 0.00264(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.009, True, 40, 2, NA(NA), 0.08015(0.00000), 61.80000(0.00000), 100.00000(0.00000), 73.51529(0.00000), 6.10675(0.00000), 0.05457(0.00000), 2.15608(0.00000), 0.02365(0.00000), 0.05311(0.00000), 0.07672(0.00000), 0.29139(0.00000), 0.07095(0.00000), 0.01862(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.01, True, 40, 2, NA(NA), 0.04862(0.00000), 61.75000(0.00000), 100.00000(0.00000), 73.51808(0.00000), 6.10930(0.00000), 0.05369(0.00000), 2.14701(0.00000), 0.02744(0.00000), 0.05337(0.00000), 0.07663(0.00000), 0.29269(0.00000), 0.07130(0.00000), 0.01846(0.00000)
1, celeba, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.05, True, 80, 8, NA(NA), 0.76967(0.00000), 151.21667(0.00000), 100.00000(0.00000), 334.45290(0.00000), 49.95113(0.00000), 0.11479(0.00000), 0.40565(0.00000), 0.96654(0.00000), 0.30447(0.00000), 0.14635(0.00000), 0.74206(0.00000), 0.39677(0.00000), 0.04336(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.03, True, 40, 2, NA(NA), 0.44746(0.00000), 61.33333(0.00000), 100.00000(0.00000), 73.52482(0.00000), 6.11204(0.00000), 0.05376(0.00000), 2.14563(0.00000), 0.02730(0.00000), 0.05069(0.00000), 0.07604(0.00000), 0.28787(0.00000), 0.07016(0.00000), 0.01864(0.00000)
1, femnist, natural, True, None, 64, 1.0, 100, 0.9, 0.99, 1.0, 1, 0.01, LocalCentral, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.01, True, 10, 1, 0.85726(0.00000), 0.03682(0.00000), 79.03333(0.00000), 1.00000(0.00000), 0.40525(0.00000), 0.54859(0.00000), 0.01026(0.00000), 23.54236(0.00000), 0.01285(0.00000), 0.04505(0.00000), 0.01763(0.00000), 0.13116(0.00000), 0.00649(0.00000), 0.01310(0.00000)
1, shakespeare, natural, False, 600, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0007, True, 10, 2, NA(NA), 0.18649(0.00000), 164.93333(0.00000), 100.00000(0.00000), 24.97846(0.00000), 33.71172(0.00000), 0.00967(0.00000), 0.33025(0.00000), 0.00716(0.00000), 0.05642(0.00000), 0.00595(0.00000), 0.48696(0.00000), 0.00306(0.00000), 0.00259(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.05, True, 40, 2, NA(NA), 0.66304(0.00000), 61.41667(0.00000), 100.00000(0.00000), 73.52146(0.00000), 6.11302(0.00000), 0.05262(0.00000), 2.14913(0.00000), 0.03072(0.00000), 0.05731(0.00000), 0.07584(0.00000), 0.29007(0.00000), 0.07062(0.00000), 0.01865(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.07, True, 40, 2, NA(NA), 0.70402(0.00000), 61.48333(0.00000), 100.00000(0.00000), 73.52185(0.00000), 6.11044(0.00000), 0.05263(0.00000), 2.13933(0.00000), 0.02550(0.00000), 0.05610(0.00000), 0.07556(0.00000), 0.28903(0.00000), 0.07050(0.00000), 0.01844(0.00000)
1, celeba, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.07, True, 80, 8, NA(NA), 0.86741(0.00000), 151.55000(0.00000), 100.00000(0.00000), 334.44520(0.00000), 49.94757(0.00000), 0.11353(0.00000), 0.40859(0.00000), 0.96671(0.00000), 0.28137(0.00000), 0.14644(0.00000), 0.74482(0.00000), 0.39515(0.00000), 0.04267(0.00000)
1, shakespeare, natural, False, 600, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0009, True, 10, 2, NA(NA), 0.18739(0.00000), 164.68333(0.00000), 100.00000(0.00000), 24.97823(0.00000), 33.71149(0.00000), 0.00963(0.00000), 0.32963(0.00000), 0.00716(0.00000), 0.05380(0.00000), 0.00590(0.00000), 0.48627(0.00000), 0.00307(0.00000), 0.00264(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.09, True, 40, 2, NA(NA), 0.67476(0.00000), 61.46667(0.00000), 100.00000(0.00000), 73.51964(0.00000), 6.11060(0.00000), 0.05362(0.00000), 2.14081(0.00000), 0.02692(0.00000), 0.05370(0.00000), 0.07569(0.00000), 0.28821(0.00000), 0.07023(0.00000), 0.01818(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.1, True, 40, 2, NA(NA), 0.73388(0.00000), 61.80000(0.00000), 100.00000(0.00000), 73.51564(0.00000), 6.10929(0.00000), 0.05479(0.00000), 2.14292(0.00000), 0.02620(0.00000), 0.05308(0.00000), 0.07691(0.00000), 0.29153(0.00000), 0.07057(0.00000), 0.02011(0.00000)
1, celeba, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.09, True, 80, 8, NA(NA), 0.80413(0.00000), 151.46667(0.00000), 100.00000(0.00000), 334.43843(0.00000), 49.94509(0.00000), 0.11154(0.00000), 0.40716(0.00000), 0.96622(0.00000), 0.28883(0.00000), 0.14790(0.00000), 0.74455(0.00000), 0.39568(0.00000), 0.04263(0.00000)
1, femnist, natural, True, None, 64, 1.0, 100, 0.9, 0.99, 1.0, 1, 0.01, LocalCentral, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.03, True, 10, 1, 0.86013(0.00000), 0.04193(0.00000), 79.66667(0.00000), 1.00000(0.00000), 0.40544(0.00000), 0.54886(0.00000), 0.01257(0.00000), 23.72147(0.00000), 0.01286(0.00000), 0.02715(0.00000), 0.04026(0.00000), 0.13160(0.00000), 0.00666(0.00000), 0.01077(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.3, True, 40, 2, NA(NA), 0.76138(0.00000), 61.48333(0.00000), 100.00000(0.00000), 73.51921(0.00000), 6.11266(0.00000), 0.05454(0.00000), 2.13158(0.00000), 0.03036(0.00000), 0.05293(0.00000), 0.07750(0.00000), 0.29056(0.00000), 0.07140(0.00000), 0.01874(0.00000)
1, shakespeare, natural, False, 600, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.001, True, 10, 2, NA(NA), 0.18803(0.00000), 164.86667(0.00000), 100.00000(0.00000), 24.97862(0.00000), 33.71187(0.00000), 0.00986(0.00000), 0.32914(0.00000), 0.00718(0.00000), 0.05546(0.00000), 0.00586(0.00000), 0.48732(0.00000), 0.00308(0.00000), 0.00263(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.5, True, 40, 2, NA(NA), 0.70456(0.00000), 61.53333(0.00000), 100.00000(0.00000), 73.51939(0.00000), 6.11055(0.00000), 0.05466(0.00000), 2.15230(0.00000), 0.02669(0.00000), 0.05178(0.00000), 0.07591(0.00000), 0.28887(0.00000), 0.07082(0.00000), 0.01892(0.00000)
1, celeba, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.1, True, 80, 8, NA(NA), 0.75096(0.00000), 151.45000(0.00000), 100.00000(0.00000), 334.44345(0.00000), 49.94752(0.00000), 0.11506(0.00000), 0.40803(0.00000), 0.96609(0.00000), 0.29819(0.00000), 0.14727(0.00000), 0.74273(0.00000), 0.39558(0.00000), 0.04274(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.7, True, 40, 2, NA(NA), 0.48354(0.00000), 61.58333(0.00000), 100.00000(0.00000), 73.51888(0.00000), 6.11017(0.00000), 0.05323(0.00000), 2.13369(0.00000), 0.02531(0.00000), 0.05183(0.00000), 0.07551(0.00000), 0.28861(0.00000), 0.06979(0.00000), 0.01884(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.9, True, 40, 2, NA(NA), 0.04800(0.00000), 61.75000(0.00000), 100.00000(0.00000), 73.51965(0.00000), 6.10987(0.00000), 0.05491(0.00000), 2.13845(0.00000), 0.02539(0.00000), 0.05445(0.00000), 0.07758(0.00000), 0.28978(0.00000), 0.07033(0.00000), 0.01872(0.00000)
1, shakespeare, natural, False, 600, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.003, True, 10, 2, NA(NA), 0.18784(0.00000), 165.11667(0.00000), 100.00000(0.00000), 24.97887(0.00000), 33.71215(0.00000), 0.00963(0.00000), 0.32941(0.00000), 0.00717(0.00000), 0.05566(0.00000), 0.00596(0.00000), 0.48711(0.00000), 0.00309(0.00000), 0.00259(0.00000)
1, femnist, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1, 100, 0.01, FedOpt, fedadam, 0.01, 1, None, None, categorical_crossentropy, ['accuracy'], LeNet, 1.0, True, 40, 2, NA(NA), 0.05063(0.00000), 61.63333(0.00000), 100.00000(0.00000), 73.52106(0.00000), 6.11416(0.00000), 0.05328(0.00000), 2.13487(0.00000), 0.03258(0.00000), 0.05131(0.00000), 0.07700(0.00000), 0.28952(0.00000), 0.07041(0.00000), 0.01841(0.00000)
1, femnist, None, True, None, 64, 1.0, 100, None, None, None, 1, None, LocalCentral, None, None, None, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.05, True, 10, 1, 0.85635(0.00000), 0.04503(0.00000), 84.58333(0.00000), 1.00000(0.00000), 0.40766(0.00000), 0.55147(0.00000), 0.01318(0.00000), 25.20630(0.00000), 0.01400(0.00000), 0.04780(0.00000), 0.01953(0.00000), 0.13931(0.00000), 0.00706(0.00000), 0.00902(0.00000)
1, celeba, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.3, True, 80, 8, NA(NA), 0.86810(0.00000), 151.53333(0.00000), 100.00000(0.00000), 334.44450(0.00000), 49.94663(0.00000), 0.11556(0.00000), 0.40723(0.00000), 0.96437(0.00000), 0.32194(0.00000), 0.14474(0.00000), 0.74333(0.00000), 0.39643(0.00000), 0.04179(0.00000)
1, shakespeare, natural, False, 600, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.005, True, 10, 2, NA(NA), 0.18722(0.00000), 165.26667(0.00000), 100.00000(0.00000), 24.97884(0.00000), 33.71207(0.00000), 0.00985(0.00000), 0.33018(0.00000), 0.00716(0.00000), 0.05505(0.00000), 0.00603(0.00000), 0.48754(0.00000), 0.00307(0.00000), 0.00260(0.00000)
1, celeba, natural, True, None, 32, 0.1, 10, 0.9, 0.99, 1.0, 100, 0.01, FedAvg, fedyogi, 0.01, 0.0001, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.5, True, 80, 8, NA(NA), 0.83797(0.00000), 150.76667(0.00000), 100.00000(0.00000), 334.44350(0.00000), 49.94696(0.00000), 0.11536(0.00000), 0.41119(0.00000), 0.95523(0.00000), 0.31243(0.00000), 0.14692(0.00000), 0.74060(0.00000), 0.39245(0.00000), 0.04548(0.00000)
1, shakespeare, natural, False, 600, 1000, 1.0, 1, 0.9, 0.99, 1.0, 100, 0.01, FedSGD, fedyogi, 0.01, 0.0001, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.007, True, 10, 2, NA(NA), 0.18755(0.00000), 85.90000(0.00000), 52.00000(0.00000), 13.10593(0.00000), 17.53123(0.00000), 0.00955(0.00000), 0.33012(0.00000), 0.00716(0.00000), 0.05463(0.00000), 0.00579(0.00000), 0.48721(0.00000), 0.00307(0.00000), 0.00256(0.00000)
1, femnist, None, True, None, 64, 1.0, 100, None, None, None, 1, None, LocalCentral, None, None, None, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.07, True, 10, 1, 0.85658(0.00000), 0.04511(0.00000), 82.10000(0.00000), 1.00000(0.00000), 0.40641(0.00000), 0.55005(0.00000), 0.01085(0.00000), 24.41690(0.00000), 0.01344(0.00000), 0.04885(0.00000), 0.01653(0.00000), 0.13539(0.00000), 0.00674(0.00000), 0.01141(0.00000)
1, celeba, None, True, None, 32, 0.1, 10, None, None, None, 100, None, FedAvg, None, None, None, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.7, True, 80, 8, NA(NA), 0.53224(0.00000), 151.51667(0.00000), 100.00000(0.00000), 334.43564(0.00000), 49.94376(0.00000), 0.11429(0.00000), 0.41503(0.00000), 0.96699(0.00000), 0.29827(0.00000), 0.14733(0.00000), 0.74224(0.00000), 0.39587(0.00000), 0.04200(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0001, True, 40, 2, NA(NA), 0.18748(0.00000), 144.40000(0.00000), 100.00000(0.00000), 25.20106(0.00000), 34.03135(0.00000), 0.07560(0.00000), 1.02829(0.00000), 0.02627(0.00000), 0.23787(0.00000), 0.07077(0.00000), 1.59471(0.00000), 0.00796(0.00000), 0.01247(0.00000)
1, celeba, None, True, None, 32, 0.1, 10, None, None, None, 100, None, FedAvg, None, None, None, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.9, True, 80, 8, NA(NA), 0.70902(0.00000), 151.75000(0.00000), 100.00000(0.00000), 334.44090(0.00000), 49.94612(0.00000), 0.11329(0.00000), 0.41389(0.00000), 0.96179(0.00000), 0.28067(0.00000), 0.14620(0.00000), 0.74413(0.00000), 0.39744(0.00000), 0.04327(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0003, True, 40, 2, NA(NA), 0.18731(0.00000), 145.08333(0.00000), 100.00000(0.00000), 25.20746(0.00000), 34.03794(0.00000), 0.07107(0.00000), 1.03300(0.00000), 0.02636(0.00000), 0.20991(0.00000), 0.06920(0.00000), 1.60226(0.00000), 0.00801(0.00000), 0.01253(0.00000)
1, celeba, None, True, None, 32, 0.1, 10, None, None, None, 100, None, FedAvg, None, None, None, None, None, categorical_crossentropy, ['accuracy'], LeNet, 1.0, True, 80, 8, NA(NA), 0.75592(0.00000), 152.01667(0.00000), 100.00000(0.00000), 334.44342(0.00000), 49.95098(0.00000), 0.11055(0.00000), 0.40989(0.00000), 0.96061(0.00000), 0.28081(0.00000), 0.14773(0.00000), 0.74894(0.00000), 0.39543(0.00000), 0.04369(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0005, True, 40, 2, NA(NA), 0.18750(0.00000), 144.38333(0.00000), 100.00000(0.00000), 25.21003(0.00000), 34.03643(0.00000), 0.07693(0.00000), 1.02828(0.00000), 0.02593(0.00000), 0.22365(0.00000), 0.07112(0.00000), 1.59247(0.00000), 0.00790(0.00000), 0.01357(0.00000)
1, celeba, None, True, None, 1000, 1.0, 1, None, None, None, 100, None, FedSTC, None, 0.01, None, None, None, categorical_crossentropy, ['accuracy'], LeNet, 0.0001, True, 80, 8, NA(NA), 0.49225(0.00000), 18.06667(0.00000), 6.00000(0.00000), 4.15552(0.00000), 1.15343(0.00000), 0.47839(0.00000), 1.03447(0.00000), 0.29069(0.00000), 34.63186(0.00000), 0.13434(0.00000), 0.35969(0.00000), 0.21151(0.00000), 0.04299(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0007, True, 40, 2, NA(NA), 0.18831(0.00000), 144.18333(0.00000), 100.00000(0.00000), 25.21530(0.00000), 34.04089(0.00000), 0.07354(0.00000), 1.02923(0.00000), 0.02634(0.00000), 0.24030(0.00000), 0.07190(0.00000), 1.59372(0.00000), 0.00788(0.00000), 0.01274(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.0009, True, 40, 2, NA(NA), 0.18768(0.00000), 144.53333(0.00000), 100.00000(0.00000), 25.21390(0.00000), 34.03968(0.00000), 0.07584(0.00000), 1.03152(0.00000), 0.02575(0.00000), 0.23015(0.00000), 0.07159(0.00000), 1.59976(0.00000), 0.00790(0.00000), 0.01294(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.001, True, 40, 2, NA(NA), 0.18680(0.00000), 144.45000(0.00000), 100.00000(0.00000), 25.20754(0.00000), 34.03580(0.00000), 0.07620(0.00000), 1.02991(0.00000), 0.02580(0.00000), 0.22195(0.00000), 0.07196(0.00000), 1.60114(0.00000), 0.00798(0.00000), 0.01271(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.003, True, 40, 2, NA(NA), 0.18648(0.00000), 143.98333(0.00000), 100.00000(0.00000), 25.20209(0.00000), 34.03109(0.00000), 0.07296(0.00000), 1.02888(0.00000), 0.02617(0.00000), 0.22791(0.00000), 0.07007(0.00000), 1.59402(0.00000), 0.00790(0.00000), 0.01248(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.005, True, 40, 2, NA(NA), 0.18777(0.00000), 144.28333(0.00000), 100.00000(0.00000), 25.20289(0.00000), 34.03128(0.00000), 0.07595(0.00000), 1.03001(0.00000), 0.02583(0.00000), 0.23381(0.00000), 0.07265(0.00000), 1.60079(0.00000), 0.00787(0.00000), 0.01268(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.007, True, 40, 2, NA(NA), 0.18767(0.00000), 144.28333(0.00000), 100.00000(0.00000), 25.20727(0.00000), 34.03431(0.00000), 0.07552(0.00000), 1.03203(0.00000), 0.02580(0.00000), 0.21976(0.00000), 0.07474(0.00000), 1.60260(0.00000), 0.00795(0.00000), 0.01251(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.009, True, 40, 2, NA(NA), 0.18681(0.00000), 144.88333(0.00000), 100.00000(0.00000), 25.20170(0.00000), 34.03204(0.00000), 0.07379(0.00000), 1.03164(0.00000), 0.02604(0.00000), 0.24500(0.00000), 0.07173(0.00000), 1.60392(0.00000), 0.00796(0.00000), 0.01259(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.01, True, 40, 2, NA(NA), 0.18755(0.00000), 144.91667(0.00000), 100.00000(0.00000), 25.20031(0.00000), 34.03161(0.00000), 0.07294(0.00000), 1.03144(0.00000), 0.02619(0.00000), 0.21903(0.00000), 0.07322(0.00000), 1.60526(0.00000), 0.00801(0.00000), 0.01227(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.03, True, 40, 2, NA(NA), 0.18684(0.00000), 145.56667(0.00000), 100.00000(0.00000), 25.21511(0.00000), 34.04296(0.00000), 0.07301(0.00000), 1.03147(0.00000), 0.02644(0.00000), 0.22404(0.00000), 0.07154(0.00000), 1.61215(0.00000), 0.00792(0.00000), 0.01247(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.05, True, 40, 2, NA(NA), 0.18796(0.00000), 145.20000(0.00000), 100.00000(0.00000), 25.20608(0.00000), 34.03542(0.00000), 0.07101(0.00000), 1.03141(0.00000), 0.02624(0.00000), 0.21581(0.00000), 0.06958(0.00000), 1.61936(0.00000), 0.00799(0.00000), 0.01217(0.00000)
1, shakespeare, None, False, 600, 1000, 1.0, 1, None, None, None, 100, None, FedSGD, None, None, None, 8, 64, categorical_crossentropy, ['accuracy'], StackedLSTM, 0.07, True, 40, 2, NA(NA), 0.18729(0.00000), 145.68333(0.00000), 100.00000(0.00000), 25.20800(0.00000), 34.03775(0.00000), 0.07313(0.00000), 1.03185(0.00000), 0.02602(0.00000), 0.22604(0.00000), 0.07186(0.00000), 1.61519(0.00000), 0.00797(0.00000), 0.01274(0.00000)
